filepath,target,skip_time,source_dataset,split_tag
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/075/075869.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/real_songs/real_51326.mp3,0,27.09846875,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/audioldm2/lIEnbqr3O34.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/encodec6/015/015866.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/audioldm2/LK6zk03lPlM.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_50753_suno_1.mp3,1,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_33614_suno_1.mp3,1,4.53659375,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/093/093727.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_22773_suno_0.mp3,1,7.709093750000001,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/072/072129.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin256/144/144165.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/060/060478.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/000/000247.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/real_songs/real_48577.mp3,0,0.38534375,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_50746_suno_1.mp3,1,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/124/124870.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/114/114205.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_37896_suno_1.mp3,1,42.235343750000006,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/mustango/XnHAH2aPHk0.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/audioldm2/-5FoeegAgvU.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/022/022048.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/FakeMusicCaps/stable_audio_open/BAUQY0e25DM.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin512/109/109711.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/020/020677.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_28018_suno_1.mp3,1,0.5372187500000001,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin256/065/065614.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_54123_suno_1.mp3,1,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/real_songs/real_26280.mp3,0,10.223468750000002,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/097/097988.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/real_songs/real_09165.mp3,0,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/MusicGen_medium/I368EWBLIs4.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/MusicGen_medium/1a_nvi4sW64.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/encodec3/072/072388.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/060/060753.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/real_songs/real_30090.mp3,0,33.40971875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/real_songs/real_22220.mp3,0,2.68034375,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/022/022129.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_48346_suno_0.mp3,1,0.85784375,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/stable_audio_open/9QYo50tFm6w.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_47397_udio_1.mp3,1,12.07971875,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/120/120200.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/real_songs/real_52917.mp3,0,124.80471875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_50331_udio_1.mp3,1,8.04659375,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/stable_audio_open/AJj6GGLaIfI.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/131/131535.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_09441_udio_0.mp3,1,13.63221875,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/mustango/5a_Qxd4ECTo.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/SONICS/real_songs/real_19890.mp3,0,26.86221875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/real_songs/real_42208.mp3,0,3.2878437500000004,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/encodec3/139/139524.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/MusicGen_medium/4kZ0EZg5JRU.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/musika/122/122936.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_28367_udio_0.mp3,1,26.72721875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_40317_udio_1.mp3,1,28.90409375,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_32910_udio_1.mp3,1,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/004/004409.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/FakeMusicCaps/audioldm2/5jQIuYPAODg.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/SONICS/real_songs/real_21550.mp3,0,22.05284375,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/mustango/WQsuFvw43RA.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_51881_suno_0.mp3,1,0.5372187500000001,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin256/130/130017.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_30928_udio_0.mp3,1,0.5372187500000001,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac7/046/046161.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/030/030059.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/FakeMusicCaps/MusicGen_medium/Uvn7waPvseo.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac2/057/057637.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/encodec24/020/020143.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/mustango/qDSvHlHbAqM.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/MusicGen_medium/nbb8vmfjHJs.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/stable_audio_open/chwqnnaiYXw.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/096/096712.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac2/115/115271.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_26374_udio_0.mp3,1,7.54034375,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/011/011631.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/musika/055/055913.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin512/100/100831.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/real_songs/real_45477.mp3,0,14.05409375,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_26041_suno_0.mp3,1,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/mustango/2gc1L3g1itU.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/121/121737.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac14/028/028783.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/musika/003/003724.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_05445_udio_0.mp3,1,0.14909375,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/069/069742.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac14/087/087158.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/musika/066/066967.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_47304_suno_0.mp3,1,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/032/032800.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/FakeMusicCaps/mustango/0OY8XXZ98rw.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_46365_suno_1.mp3,1,19.60596875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/real_songs/real_29662.mp3,0,43.66971875,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/musika/012/012045.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/real_songs/real_37307.mp3,0,6.32534375,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/stable_audio_open/0VsjSa1X7iA.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac2/118/118227.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/stable_audio_open/IpYw4nKPx5o.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/stable_audio_open/mBG-st0VUXs.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/MusicGen_medium/MfX7Q0ucts8.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/MusicGen_medium/R6lRMU-zBLA.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/encodec24/133/133968.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/137/137605.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/real_songs/real_28061.mp3,0,28.06034375,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/056/056145.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/FakeMusicCaps/audioldm2/KdNhYvN4Xoo.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/musicldm/Sdnv8043mdk.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/131/131551.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/097/097909.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/real_songs/real_24654.mp3,0,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac7/076/076133.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/mustango/ue1sgGEvkwE.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin512/077/077215.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin256/093/093015.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/encodec3/033/033338.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/mustango/Nep_3Y81E_w.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_43534_udio_1.mp3,1,9.54846875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/real_songs/real_48941.mp3,0,11.016593750000002,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/musicldm/hgitRq_0410.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin512/141/141074.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin512/109/109046.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/musika/008/008491.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/073/073768.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_11279_suno_1.mp3,1,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_33350_udio_0.mp3,1,4.705343750000001,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/mustango/NUTaOnEhvzE.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/005/005036.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/111/111993.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/FakeMusicCaps/stable_audio_open/DYpjbiyPUho.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/153/153945.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_37802_suno_0.mp3,1,16.51784375,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac14/004/004469.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/057/057254.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/real_songs/real_29654.mp3,0,1.00971875,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/107/107186.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/real_songs/real_39789.mp3,0,10.324718750000002,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/musicldm/uqAY4lCUcRY.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/encodec3/018/018215.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_48109_suno_0.mp3,1,3.4397187500000004,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/MusicGen_medium/AzWIKyRnhG8.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/musika/115/115742.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/encodec6/109/109064.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/MusicGen_medium/VZjE27e9X7o.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/stable_audio_open/2bcnAoZbptI.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac7/091/091755.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/encodec24/030/030136.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/musicldm/7OgH3B49_E4.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_16476_suno_1.mp3,1,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac2/070/070461.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_46583_suno_1.mp3,1,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_23748_udio_0.mp3,1,10.274093750000002,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac7/147/147924.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/mustango/sIItIq_W3eE.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/stable_audio_open/ARXTRdKCupM.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_40597_suno_0.mp3,1,7.422218750000001,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_20874_udio_0.mp3,1,21.52971875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_52820_suno_0.mp3,1,12.88971875,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/stable_audio_open/Ve6Zy1BXBbY.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_33089_suno_1.mp3,1,5.34659375,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/122/122631.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/124/124460.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/encodec3/051/051157.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin256/066/066971.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/real_songs/real_29395.mp3,0,3.1697187500000004,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/044/044279.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/real_songs/real_34098.mp3,0,6.74721875,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin512/111/111371.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/066/066806.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/FakeMusicCaps/stable_audio_open/DKflAAykh6A.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/090/090623.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin256/133/133451.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/123/123844.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/063/063393.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/encodec3/013/013378.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/real_songs/real_10077.mp3,0,0.35159375,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/134/134934.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/004/004798.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/FakeMusicCaps/audioldm2/JI26wmUPcrM.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/encodec3/013/013649.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/musicldm/07mS0mSTDjY.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/064/064630.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/101/101095.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin256/134/134922.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/audioldm2/G13NEVAm6-o.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/musika/018/018215.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/MusicGen_medium/r8B3-yBc-4U.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/encodec24/107/107364.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/mustango/9K8EePrEDdo.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/musika/024/024422.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/real_songs/real_29424.mp3,0,4.31721875,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/057/057437.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/030/030729.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_19945_suno_0.mp3,1,5.16096875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/real_songs/real_15788.mp3,0,154.96034375000002,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_54243_suno_1.mp3,1,9.73409375,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/real_songs/real_51148.mp3,0,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_47237_suno_0.mp3,1,0.5372187500000001,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_49421_udio_1.mp3,1,21.69846875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/real_songs/real_05572.mp3,0,6.27471875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_41622_suno_0.mp3,1,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac7/046/046145.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin512/062/062670.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_10913_udio_1.mp3,1,8.164718750000002,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac7/129/129186.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_30011_suno_0.mp3,1,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/real_songs/real_28492.mp3,0,151.68659375,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/griffin256/020/020130.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/FakeMusicCaps/MusicGen_medium/r5xTmK2Fq1w.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/SONICS/real_songs/real_10205.mp3,0,2.00534375,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/mustango/r0Xvr8maR34.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_real_medium/resampled/061/061740.mp3,0,0.0,FMA,deezer_validation_real
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_26502_udio_0.mp3,1,0.84096875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_49586_udio_0.mp3,1,9.54846875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_54040_udio_0.mp3,1,0.5372187500000001,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_36925_suno_0.mp3,1,0.03096875,SONICS,valid
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac7/078/078549.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_37556_udio_1.mp3,1,1.85346875,SONICS,valid
/home/jovyan/Thesis/Code/FakeMusicCaps/MusicGen_medium/bg_QoesbfOA.wav,1,0.0,FakeMusicCaps,all_fake
/home/jovyan/Thesis/Code/deepfake-detector/fma_rebuilt_medium/lac2/145/145766.mp3,1,0.0,FMA,deezer_validation_fake
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_22241_udio_1.mp3,1,7.709093750000001,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/real_songs/real_27722.mp3,0,19.63971875,SONICS,valid
/home/jovyan/Thesis/Code/SONICS/fake_songs/fake_49694_suno_1.mp3,1,8.012843750000002,SONICS,valid
